Ur ken-ttɛanadeɣ.
Ur ken-ttɛaqabeɣ.
Ur ken-ttɛawaneɣ.
Ur ken-ttḥakaṛeɣ.
Ur ken-tthamayeɣ.
Ur ken-ttḥaṛabeɣ.
Ur ken-ttmagareɣ.
Ur ken-ttnaqameɣ.
Ur ken-ttqabaleɣ.
Ur ken-ttqadareɣ.
Ur ken-ttqaraneɣ.
Ur ken-ttsaɛafeɣ.
Ur kent-ttagadeɣ.
Ur kent-ttɛassaɣ.
Ur kent-ttɛezziɣ.
Ur kent-tteffreɣ.
Ur kent-tteggzeɣ.
Ur kent-tteqqneɣ.
Ur kent-tteṣṣreɣ.
Ur kent-ttettleɣ.
Ur kent-tteẓẓɛeɣ.
Ur kent-ttɣanzuɣ.
Ur kent-ttɣurruɣ.
Ur kent-tthenniɣ.
Ur kent-ttḥudduɣ.
Ur kent-ttqissiɣ.
Ur kent-ttṛebbiɣ.
Ur kent-ttwehhiɣ.
Ur kent-tufi ara?
Ur ken-ttxalaḍeɣ.
Ur kent-ufin ara?
Ur kent-yufi ara?
Ur kent-yuɣ wara?
Ur kent-zzuzuneɣ.
Ur k-ḥemmleɣ ara!
Ur k-iɛejjeb ara.
Ur k-serrint ara.
Ur k-ttabẓeɣ ara.
Ur k-ttalleɣ ara.
Ur la cennuɣ ara.
Ur la nettnuddum.
Ur la tettnuddum.
Ur la ttnuddumeɣ.
Ur la ttnuddumen.
Ur la yettnuddum.
Ur liɣ ara afran.
Ur liɣ ara amrig.
Ur liɣ ara memmi.
Ur liɣ ara tarda.
Ur liɣ ara tawla.
Ur liɣ ara zzheṛ.
Ur lin ara tawla.
Ur lliɣ bɣiɣ aya.
Ur lliɣ d amagad.
Ur lliɣ d amasay.
Ur lliɣ d iriẓri.
Ur lliɣ ffunzreɣ.
Ur llin d acemma.
Ur llin ffunzren.
Ur llint ara din.
Ur llint d aggaz.
Ur llint ffudent.
Ur llint lluẓent.
Ur llint ugadent.
Ur llint wejdent.
Ur lluẓeɣ imir-a.
Ur lmiden acemma.
Ur meḍḍleɣ yiwen.
Ur msefhamen ara.
Ur mxallafeɣ ara.
Ur nbiḍeɣ acemma.
Ur neɣɣeɣ acemma.
Ur negzim aseklu.
Ur nelli ara din.
Ur nemsefraq ara.
Ur neslaẓay iḍan.
Ur nessin acemma.
Ur nettennaɣ ara.
Ur nexṣir acemma.
Ur nḥemmel imcac.
Ur nri ara anẓar.
Ur qebbleɣ yiwen.
Ur qfizeɣ am gma.
Ur qqaṛemt i ḥed.
Ur rejjmeɣ yiwen.
Ur rennuɣ acemma.
Ur riɣ ara anẓar.
Ur rrin ara aḍar.
Ur seɛɛunt lḥeqq.
Ur sɛiɣ ara akud.
Ur sɛiɣ ara anza.
Ur sɛiɣ ara aydi.
Ur sɛiɣ ara imal.
Ur sɛiɣ ara ucci.
Ur sɛiɣ ara učči.
Ur sɛiɣ ara ugur.
Ur sɛiɣ aytmaten.
Ur sɛiɣ tameṭṭut.
Ur sɛiɣ ula duru.
Ur sɛin asnasɣal.
Ur sɛin aytmaten.
Ur selleɣ acemma.
Ur ṣerrɛeɣ yiwen.
Ur setteɣ acemma.
Ur setteɣ ara wa.
Ur skerkiset ara.
Ur slaẓayeɣ iḍan.
Ur slaẓayen iḍan.
Ur ssardeɣ iqbac.
Ur ssarden iqbac.
Ur ssineɣ acemma.
Ur ssineɣ awal-a.
Ur ssinen acemma.
Ur ssruyeɣ yiwen.
Ur steɛrif s kra!
Ur stufaɣ imir-a.
Ur swiɣ ara aman.
Ur swiɣ ara aṭas.
Ur s-yettruḥ kra.
Ur t yagh w-aDou.
Ur tḍeyyɛed akud.
Ur tḍeyyɛeḍ akud.
Ur tḍeyyɛem akud.
Ur tebbid aseklu.
Ur tebbiḍ aseklu.
Ur tebbim aseklu.
Ur teccid acemma.
Ur tecciḍ acemma.
Ur teccim acemma.
Ur teḍlimemt ara.
Ur tefhimemt aya.
Ur tefṛiḥemt ara?
Ur tegzim aseklu.
Ur telli ara din.
Ur tellid terfid.
Ur telliḍ terfiḍ.
Ur tellid tuḍned.
Ur telliḍ tuḍneḍ.
Ur tellim terfam.
Ur tellim tuḍnem.
Ur telluẓemt ara?
Ur temlellid ara.
Ur temlellim ara.
Ur ten-bɣint ara?
Ur ten-id-bedduɣ.
Ur ten-id-cennuɣ.
Ur ten-id-fessiɣ.
Ur ten-id-ḥekkuɣ.
Ur ten-id-kerruɣ.
Ur ten-id-qelluɣ.
Ur ten-id-ssaɣeɣ.
Ur ten-id-ttafeɣ.
Ur ten-sbubbuḍeɣ.
Ur ten-sbuṛṛufeɣ.
Ur ten-sderbizeɣ.
Ur ten-sɛunnuẓeɣ.
Ur ten-sfeṛniseɣ.
Ur ten-sfulluḥeɣ.
Ur ten-sɣerbileɣ.
Ur ten-skerfiṣeɣ.
Ur ten-skikkiḍeɣ.
Ur ten-skuffuteɣ.
Ur ten-sleɣmayeɣ.
Ur ten-smejgareɣ.
Ur ten-smerkineɣ.
Ur ten-smuɛjuteɣ.
Ur ten-sneflayeɣ.
Ur ten-sneglizeɣ.
Ur ten-snezwayeɣ.
Ur ten-squddureɣ.
Ur ten-ssalqayeɣ.
Ur ten-ssazzaleɣ.
Ur ten-ssebdadeɣ.
Ur ten-ssebɛadeɣ.
Ur ten-sseblaɛeɣ.
Ur ten-ssebzageɣ.
Ur ten-sseccayeɣ.
Ur ten-sseddayeɣ.
Ur ten-sseḍɛafeɣ.
Ur ten-ssedhayeɣ.
Ur ten-sseḍlameɣ.
Ur ten-sseḍsayeɣ.
Ur ten-sseɛḍaseɣ.
Ur ten-sseɛjaleɣ.
Ur ten-sseɛṛabeɣ.
Ur ten-sseɛyayeɣ.
Ur ten-sseɛẓageɣ.
Ur ten-ssefcaleɣ.
Ur ten-ssefqadeɣ.
Ur ten-ssefrageɣ.
Ur ten-ssefraɣeɣ.
Ur ten-ssefrakeɣ.
Ur ten-ssefrayeɣ.
Ur ten-ssefsadeɣ.
Ur ten-ssefsayeɣ.
Ur ten-sseftayeɣ.
Ur ten-sseɣlaneɣ.
Ur ten-sseɣlayeɣ.
Ur ten-sseɣmayeɣ.
Ur ten-sseɣraqeɣ.
Ur ten-ssegrareɣ.
Ur ten-ssegraseɣ.
Ur ten-sseɣraseɣ.
Ur ten-sseɣtayeɣ.
Ur ten-sseɣyaleɣ.
Ur ten-sseɣzafeɣ.
Ur ten-sseḥfayeɣ.
Ur ten-sseḥzaneɣ.
Ur ten-ssejhadeɣ.
Ur ten-ssekcameɣ.
Ur ten-ssekmaceɣ.
Ur ten-sseknafeɣ.
Ur ten-sseknayeɣ.
Ur ten-ssekrafeɣ.
Ur ten-ssekrayeɣ.
Ur ten-ssekyadeɣ.
Ur ten-sselhayeɣ.
Ur ten-sselkameɣ.
Ur ten-sselmadeɣ.
Ur ten-sselqameɣ.
Ur ten-ssemḍaneɣ.
Ur ten-ssemɣareɣ.
Ur ten-ssemsadeɣ.
Ur ten-ssencaweɣ.
Ur ten-ssengaleɣ.
Ur ten-ssenɣaleɣ.
Ur ten-ssengareɣ.
Ur ten-ssenqadeɣ.
Ur ten-ssenqaḍeɣ.
Ur ten-ssenqaseɣ.
Ur ten-ssenṭaḍeɣ.
Ur ten-ssentayeɣ.
Ur ten-sseqcareɣ.
Ur ten-sseqdaceɣ.
Ur ten-sseqnaɛeɣ.
Ur ten-sseqsayeɣ.
Ur ten-sserfayeɣ.
Ur ten-sserɣayeɣ.
Ur ten-sserkadeɣ.
Ur ten-sserkameɣ.
Ur ten-sserwaleɣ.
Ur ten-ssewɛaṛeɣ.
Ur ten-ssewḥaleɣ.
Ur ten-ssewhameɣ.
Ur ten-ssewsaɛeɣ.
Ur ten-ssewwayeɣ.
Ur ten-ssexdameɣ.
Ur ten-ssexlaɛeɣ.
Ur ten-ssexṣareɣ.
Ur ten-ssexsayeɣ.
Ur ten-ssezdaɣeɣ.
Ur ten-ssezhuyeɣ.
Ur ten-ssezlageɣ.
Ur ten-ssɣarayeɣ.
Ur ten-ssibrikeɣ.
Ur ten-ssifsiseɣ.
Ur ten-ssiggizeɣ.
Ur ten-ssihriweɣ.
Ur ten-ssilqiqeɣ.
Ur ten-ssimluleɣ.
Ur ten-ssismiḍeɣ.
Ur ten-ssissineɣ.
Ur ten-ssizdigeɣ.
Ur ten-sskarayeɣ.
Ur ten-sskawayeɣ.
Ur ten-ssuffuɣeɣ.
Ur ten-ssujjuyeɣ.
Ur ten-ssukkuneɣ.
Ur ten-ssuṭṭuḍeɣ.
Ur ten-stenyayeɣ.
Ur ten-stulluseɣ.
Ur ten-sxenciweɣ.
Ur ten-sxenticeɣ.
Ur ten-sxenzireɣ.
Ur ten-syenkideɣ.
Ur tent-bɣin ara?
Ur ten-tebɣi ara?
Ur tent-nwit ara.
Ur tent-sdarayeɣ.
Ur tent-sfadayeɣ.
Ur tent-sfatayeɣ.
Ur tent-sfawayeɣ.
Ur tent-sfuguleɣ.
Ur tent-sfuḥuyeɣ.
Ur tent-sfurukeɣ.
Ur tent-sgalafeɣ.
Ur tent-sɣiwiseɣ.
Ur tent-sɣusuyeɣ.
Ur tent-skaddbeɣ.
Ur tent-smarayeɣ.
Ur tent-snamayeɣ.
Ur tent-snirimeɣ.
Ur tent-snuzuyeɣ.
Ur tent-sraḥayeɣ.
Ur tent-sṛuḥuyeɣ.
Ur tent-srusuyeɣ.
Ur tent-ssafaḍeɣ.
Ur tent-ssagadeɣ.
Ur tent-ssaɣayeɣ.
Ur tent-ssalayeɣ.
Ur tent-ssamaseɣ.
Ur tent-ssawaḍeɣ.
Ur tent-ssaẓayeɣ.
Ur tent-ssidireɣ.
Ur tent-ssifiḍeɣ.
Ur tent-ssihileɣ.
Ur tent-ssiliɣeɣ.
Ur tent-ssirideɣ.
Ur tent-ssiẓireɣ.
Ur tent-ssuduneɣ.
Ur tent-ssunuɣeɣ.
Ur tent-ssusufeɣ.
Ur tent-ssutureɣ.
Ur tent-ssuzureɣ.
Ur tent-stixireɣ.
Ur ten-ttaḍḍafeɣ.
Ur ten-ttcaṛaɛeɣ.
Ur ten-ttcawaṛeɣ.
Ur ten-ttḍafareɣ.
Ur ten-ttɛanadeɣ.
Ur ten-ttɛaqabeɣ.
Ur ten-ttɛawaneɣ.
Ur tent-teddedeɣ.
Ur ten-ttesliliɣ.
Ur ten-ttezririɣ.
Ur ten-ttfaraseɣ.
Ur ten-ttḥakaṛeɣ.
Ur ten-ttmagareɣ.
Ur ten-ttnaqameɣ.
Ur ten-ttqabaḥeɣ.
Ur ten-ttqadareɣ.
Ur ten-ttqaraneɣ.
Ur ten-ttsaɛafeɣ.
Ur tent-ttacaṛeɣ.
Ur tent-ttagadeɣ.
Ur tent-ttcuffuɣ.
Ur tent-ttḍurruɣ.
Ur tent-ttɛassaɣ.
Ur tent-tteddzeɣ.
Ur tent-ttɛezziɣ.
Ur tent-tteffreɣ.
Ur tent-tteffẓeɣ.
Ur tent-tteggzeɣ.
Ur tent-ttellmeɣ.
Ur tent-tteqqdeɣ.
Ur tent-tteqqneɣ.
Ur tent-ttettleɣ.
Ur tent-tteẓẓɛeɣ.
Ur tent-tteẓẓgeɣ.
Ur tent-tteẓẓleɣ.
Ur tent-ttezzmeɣ.
Ur tent-tteẓẓmeɣ.
Ur tent-ttɣanzuɣ.
Ur tent-ttɣurruɣ.
Ur tent-tthenniɣ.
Ur tent-tthudduɣ.
Ur tent-ttḥudduɣ.
Ur tent-ttḥukkuɣ.
Ur tent-tthuzzuɣ.
Ur tent-ttqissiɣ.
Ur tent-ttṛebbiɣ.
Ur tent-ttwehhiɣ.
Ur tent-tufi ara?
Ur ten-ttxalaḍeɣ.
Ur ten-ttxayaleɣ.
Ur ten-tufam ara?
Ur ten-tufiḍ ara?
Ur ten-tufim ara?
Ur tent-ufin ara?
Ur tent-yufi ara?
Ur tent-yuɣ wara.
Ur tent-zewwireɣ.
Ur tent-zzuɣureɣ.
Ur tent-zzuzuneɣ.
Ur tent-zzuzureɣ.
Ur ten-ufint ara?
Ur ten-yebɣi ara?
Ur ternid acemma.
Ur terniḍ acemma.
Ur ternim acemma.
Ur terẓid acemma.
Ur terẓiḍ acemma.
Ur terẓim acemma.
Ur tesɛid acemma.
Ur tesɛiḍ acemma.
Ur tesɛiḍ ara ul.
Ur tesɛim acemma.
Ur tesɛim ara ul.
Ur tesɛimt lḥeqq.
Ur teslaẓay iḍan.
Ur teslaẓed iḍan.
Ur teslaẓeḍ iḍan.
Ur teslaẓem iḍan.
Ur tess ara aṭas.
Ur tessetḥiḍ ara?
Ur tessetḥim ara?
Ur tessin acemma.
Ur tetteɣ ara da.
Ur tettfunzuremt.
Ur tettnuddumemt.
Ur tettqeyyilemt.
Ur tettruḥuḍ ara.
Ur tettruḥuḍ ara?
Ur tettruḥum ara.
Ur tettruḥum ara?
Ur tettwaxeyybed.
Ur tettwaxeyybeḍ.
Ur tettwaxeyybem.
Ur teẓrid acemma.
Ur teẓriḍ acemma.
Ur teẓriḍ anda-t.
Ur teẓrim acemma.
Ur tḥemmel imcac.
Ur t-ḥemmleɣ ara.
Ur t-ḥemmlen ara?
Ur t-id-wwiɣ ara.
Ur t-iḥemmel ara?
Ur tli ara gma-s.
Ur t-nettnal ara.
Ur tqebblemt ara.
Ur tqelliq a Tom.
Ur trewwlemt ara.
Ur trimt ara aya?
Ur tseɛɛud lḥeqq.
Ur tseɛɛuḍ lḥeqq.
Ur tseɛɛum lḥeqq.
Ur t-sseɣsay ara.
Ur t-ssineɣ mliḥ.
Ur ttaḍen aɣilif.
Ur ttagad fell-i.
Ur ttagademt ara.
Ur ttagadet ara !
Ur ttaggaden ara.
Ur ttajjaɣ yiwen.
Ur ṭṭalaqent ara.
Ur ttamdeɣ yiwen.
Ur ttamneɣ yiwen.
Ur ttaruɣ acemma.
Ur ttawyeɣ yiwen.
Ur ttḍurrunt ara.
Ur ttɛawanen ara.
Ur t-tebɣimt ara?
Ur tteḍlaqen ara.
Ur tt-ɛjibeɣ ara.
Ur ttembiwil ara.
Ur ttemɛujjutent.
Ur ttemlelluyent.
Ur ttengizet ara!
Ur tt-ɛriḍen ara.
Ur ttetten aksum.
Ur t-tettnal ara.
Ur ttewliwil ara!
Ur ttewliwil ara.
Ur ttexfayeɣ ara.
Ur tt-fukkeɣ ara.
Ur ttgeɣ ara aya.
Ur ttgen ara aya.
Ur ttḥaṛaf tikli.
Ur t-tḥemmel ara.
Ur t-tḥemmel ara?
Ur tthimeɣ yiwen.
Ur ttiliɣ wejdeɣ.
Ur ttilin wejden.
Ur ttini i yemma.
Ur ttini i yiwen.
Ur ttixirent ara.
Ur ttnadi fell-i.
Ur tt-nessin ara.
Ur tt-netteg ara.
Ur ttraju tasint.
Ur tt-ssineɣ ara.
Ur tt-ssinen ara.
Ur t-ttafent ara.
Ur tt-tebɣiḍ ara?
Ur tt-tebɣim ara?
Ur tt-tessin ara.
Ur tt-tetteg ara.
Ur t-ttnaleɣ ara.
Ur t-ttnalen ara.
Ur tt-ttgent ara.
Ur tt-tufamt ara?
Ur t-ttxalaḍ ara.
Ur ttuɛaqbeɣ ara.
Ur ttuɣaqbeɣ ara.
Ur ttuqadreɣ ara.
Ur ttuẓument ara.
Ur ttwassneɣ ara.
Ur ttwaxeyyabent.
Ur tt-yessin ara.
Ur tt-yetteg ara.
Ur ttzuluɣ yiwen.
Ur tuminemt Mary.
Ur turimt acemma.
Ur twalad acemma.
Ur twalaḍ acemma.
Ur twalam acemma.
Ur twulmeḍ i kra.
Ur t-xeddmen ara.
Ur t-yettnal ara.
Ur tzeɛɛefay ara.
Ur ufiɣ iman-inu.
Ur uɣeɣ ara akal.
Ur uɣen ara awal.
Ur uḥwaǧeɣ yiwen.
Ur walant acemma.
Ur xdimeɣ acemma.
Ur xeḍḍfeɣ yiwen.
Ur xennqeɣ yiwen.
Ur yeḍṛi wacemma.
Ur yegzim aseklu.
Ur yelli ara din.
Ur yelli da, naɣ?
Ur yelli wemsali.
Ur yeqqin arazal.
Ur yerkid yillel.
Ur yesɛi tinigit.
Ur yeslaẓay iḍan.
Ur yesnuffus ara!
Ur yessewham ara!
Ur yessin acemma.
Ur yettishil ara.
Ur yeẓri ara aya.
Ur yeẓṛi ara aya.
Ur yeẓri d acu-t?
Ur yi-fhimen ara.
Ur zeɛɛeḍ fell-i.
Ur zelluɣ acemma.
Ur ẓriɣ anda-ten.
Ur zriweɣ acemma.
Urant-iyi-d izen.
Uranus d amtiweg.
Urar d ddeɛwessu.
Urgaɣ yir targit.
Urgan yir targit.
Uriɣ yagi tabṛat.
Uriɣ-ak-d tabṛat.
Uriɣ-ak-d tamawt.
Uriɣ-ak-n tabrat.
Uriɣ-am-d tabṛat.
Uriɣ-am-d tamawt.
Uriɣ-am-n tabrat.
Uriɣ-as tibratin.
Uriɣ-asen tabrat.
Uriɣ-awen tabrat.
Urmen ad aɣ-nɣen.
Urment aɣrum-nni.
Usant-d ar ɣuṛ-i.
Usiɣ-d ad k-ẓreɣ.
Usiɣ-d ad t-nɣeɣ.
Usiɣ-d d tamsaɣt.
Usiɣ-d fell-awen.
Usiɣ-ed ɣef uḍar.
Usmeɣ seg-k aṭas.
Ussan a ttɛaddin.
Ussan id-iteddun.
Utlay tutlayt-ik.
Utn t s taggount.
Uwḍeɣ s iswi-inu.
Uwḍent deg wakud.
Uwyeɣ-ak-d asefk.
Uwyeɣ-am-d asefk.
Uwyeɣ-d aman-nni.
Uwyeɣ-d tasiwant.
Uwyen-d tid-nsen.
Uwyen-d wid-nsen.
Uwyen-iyi-ten-id.
Uwyent-iyi-tt-id.
Uysent ad awḍent.
Uzneɣ-ak-in awal.
Uzneɣ-ak-n imayl.
Uzneɣ-am-in awal.
Uzneɣ-asent awal.
Uznen-iyi-d izen.
Uzun-t d amuddir.
Uzzleɣ d akessar.
Uzzleɣ ɣer berra.
W ilan arkasen-a?
Wa d adlis-nkent?
Wa d afran-nwent.
Wa d aɣerbaz-inu.
Wa d aɣmis baṭel.
Wa d akud axatar.
Wa d amaḍal-nneƔ.
Wa d amkan-nsent.
Wa d amsukki-inu?
Wa d apaspuṛ-inu?
Wa d aselkim-inu.
Wa d aserwal-inu.
Wa d asga n Jane.
Wa d ass anablal.
Wa d assumer kan.
Wa d awal amaziɣ.
Wa d axxam n Tom.
Wa d axxam-inek ?
Wa d axxam-inem ?
Wa d axxam-ines ?
Wa d axxam-nneɣ .
Wa d axxam-nnun ?
Wa d axxam-nsen ?
Wa d axxam-nsent.
Wa d axxam-nwen ?
Wa d aydi n Mary.
Wa d ccɣel n Tom.
Wa d ssuq yelhan.
Wa d ureɣ yeṣfan?
Wa mačči d llɛeb.
Wa ur d asga-inu.
Wa ur iḥemmel wa.
Wagi mačči ddeqs.
Wal ttɛada jayeḥ.
Walant-t neɣ ala?
Walan-tt neɣ ala?
Wali akken iqwem!
Wali akken iwata!
Wali winna dihin.
Walit tawellaft-a
Waw, i d lɛali-t!
Wc iyi d ttisaɛ !
Weḥd-i i lliɣ da?
Weḥd-k i ttetteḍ?
Weḥd-neɣ i nella?
Wehmeɣ anda tṛuḥ.
Wehmeɣ mi k-ẓṛiɣ.
Wel d-tas ɣel da.
Werɛad d-qqilent.
Werɛad temmutemt.
Werɛad ur cḍiḥeɣ.
Werɛad ur ḍḍiseɣ.
Werɛad ur d-ukin.
Werɛad ur d-yusi.
Werɛad ur ffiɣen?
Werɛad ur fhimeɣ.
Werɛad ur fhimen.
Werɛad ur fukent?
Werɛad ur ɣliqeɣ.
Werɛad ur ɣtiseɣ.
Werɛad ur nḍibeɣ.
Werɛad ur nefhim.
Werɛad ur qliɛen?
Werɛad ur tebdid?
Werɛad ur tebdim?
Werɛad ur teddid?
Werɛad ur teddim?
Werɛad ur teffiɣ?
Werɛad ur tefhim.
Werɛad ur tekcim.
Werɛad ur teqliɛ?
Werɛad ur tfuked?
Werɛad ur tfukem?
Werɛad ur yeffiɣ?
Werɛad ur yefhim.
Werɛad ur yekcim.
Werɛad ur yeqliɛ?
Werɛad ur zririɣ.
Werɛad ur zwijeɣ.
Werǧin ad k-ǧǧeɣ.
Werǧin ad k-ttuɣ.
Werǧin ad tayseḍ.
Werǧin ad tegzud.
Werǧin ad tegzum.
Werǧin ad urareɣ.
Werǧin i ithenna.
Werǧin i t-teẓra.
Werǧin yezdeɣ da.
Werjin ad k-ttuɣ.
Werjin ḥemmleɣ-k.
Werjin walaɣ-kem.
Werjin walaɣ-ken.
Werjin walaɣ-ten.
Werjin yeskerkis.
Werjin yeskiddib.
Werjin ẓriɣ-kent.
Werjin ẓriɣ-tent.
Werraɣ seg tigdi.
Werriɣ wudem-is !
Wezziled ɣef Tom.
Wezzileḍ ɣef Tom.
Wezzileɣ fell-ak.
Wezzileɣ fell-am.
Wezzileɣ ɣef Tom.
Wezzilet ɣef Tom.
Wi d aman n wanu.
Wi d irkasen-inu.
Wi t-ilan lkas-a?
Wi t-ilan ugra-a?
Wi umnen s Ṛebbi?
Wi yessudfen aya?
Wid ifaqen ṛuḥen!
Wid yerẓan asalu.
Wihin d aydi-inu.
Wihin maci d Tom.
Wihin ur d aksil.
Wihinna d asensu.
Wiji dima d Lḥed.
Wilan tagamilt-a?
Win d acengu-inu.
Win d adlis-nnek?
Win d adlis-nnem?
Win d adlis-nwen?
Win d aydi-nsent?
Win d Mass Jones.
Win d ṛṛay n Tom.
Winna maci d Tom.
Wisen ahat yella?
Wissen anda llan.
Wissen ma ad-nas?
Wissen ma ɛecqeɣ?
Wissen ma tegzam.
Wissen ma tegzid.
Wissen ma teqbel?
Wissen ma tufa-t?
Wiyaḍ merra rjan.
Wṛanes d amtiweg.
Wteɣ deg tzewwut.
Wteɣ-t ɣer yiɣef.
Wten deg tzewwut.
Wten-t ɣer yiɣef.
Wufqeɣ-k s tidet.
Wukud ara teddud?
Wukud ay tzedɣed?
Wukud ay tzedɣeḍ?
Wukud d-telmaled?
Wukud d-temlalem?
Wukud tessawaled?
Wukud tessawalem?
Wukud tessawlemt?
Wukud ttmahalent?
Wukud yella Sami?
Wukud yella tura?
Wuni messif ɣefč.
Wwant tbananin-a?
Wwḍeɣ-d zik aṭas.
Wwḍen-d zik mliḥ.
Wwet deg uḍar-ik!
Wwiɣ-t ɣer berra.
Wwin-akent-tt-id.
Wwin-asen-ten-id.
Wwin-asent-tt-id.
Wwin-awen-ten-id.
Wwin-d iman-nsen.
Wwin-d tisiwanin.
Wwin-iyi-tent-id.
Wwin-kem yid-sen?
Wwin-ken yid-sen?
Wwint-aɣ-tent-id.
Wwint-akent-t-id.
Wwint-ak-tent-id.
Wwint-am-tent-id.
Wwint-asent-t-id.
Wwint-asen-tt-id.
Wwint-as-tent-id.
Wwint-awen-tt-id.
Wwint-iyi-ten-id.
Wwint-k yid-sent?
Wwteɣ-t s aqerru.
Wwten meṛṛa afus.
Wwten-tt s yiẓṛa.
Xaqeɣ fell-akent.
Xas ttkel af Tom.
Xdem am uletma-k.
Xdem am uletma-m.
Xdem ayen tebɣiḍ.
Xdem cemma-cemma.
Xdem kan am nekk.
Xeddmeɣ afooting.
Xeddmeɣ taṣebḥit.
Xeddmen yid-nteɣ.
Xeddment ddukkli.
Xeddment yid-neɣ.
Xedmeɣ taxeṣṣaṛt.
Xedmen-asent kra?
Xedment-asen kra?
Xellṣent s lqebḍ.
Xemmemeɣ fell-as.
Xemmemen fell-as.
Xemsa n iɛudiwen.
Xemsin n yiyanen.
Xerben-as lexyuḍ.
Xeṛṣum tanemmirt.
Xeṣreɣ akayad-iw.
Xeẓẓeṛ ar deffir!
Xeẓẓeṛ deffir-ik.
Xtir ayen tebɣiḍ.
Xtiṛemt s ttawil.
Xuṣṣeɣ deg yiḍes.
Xuṣṣen tteṛbeyya.
Xzi-k a yir qniḥ!
Yak akka i tella.
Yal ta tettazzal.
Yal wa d lebɣi-s.
Yal wa ira ayla-s
Yal wa s wass-is.
Yal wa yettazzal.
Yal yiwen yefreḥ.
Yaleɣẓam ufus-iw.
Yana d timsihelt?
Yaya d taqbaylit.
Yebbi-t s tefrut.
Yebda Sami aqras.
Yebda yettɛewwiq.
Yebda yettmejjid.
Yebḍa-yaɣ-ten-id.
Yebḍa-yak-ten-id.
Yebḍa-yam-ten-id.
Yebḍa-yasen-t-id.
Yebḍa-yas-ten-id.
Yebḍa-yawen-t-id.
Yebḍa-yi-tent-id.
Yebded deg ugnir.
Yebɣa ad tt-iẓer?
Yebɣa kra sɣur-i?
Yebɣa kra sɣur-k?
Yebɣa kra sɣur-m?
Yebɣa kra sɣur-s?
Yebna-asen axxam.
Yebna-awen axxam.
Yebra-d i turiḍt.
Yebrir yettɣuṛṛu!
Yebzeg udlis-nni.
Yecbeḥ dayen kan.
Yecbeḥ fell-asen?
Yečča aqerruy-is.
Yečča Dan imensi?
Yečča-as amur-is.
Yečča-t s wallen.
Yečča-t uydi-inu.
Yečča-yi amur-iw.
Yecceṛceṛ wenẓar.
Yeccetka fell-as.
Yeccuṛ d idlisen.
Yecfa fell-awent.
Yecɣeb-ikent kra?
Yecɣeb-itent Tom.
Yecqa-kem-id Tom.
Yedda ad d-yeqḍu.
Yedda d yiman-is.
Yedda ɣer Bgayet.
Yedda ɣer Kanada.
Yedda ɣer tbanka.
Yedda ɣer tkanna.
Yedda ɣer tmeɣra.
Yedda ɣer tnarit.
Yedda ɣer ucanṭi.
Yedda ɣer ugaṛaj.
Yedda ɣer umahil.
Yedda ɣer unafag.
Yedda ɣer usalay.
Yedda ɣer usanay.
Yedda ɣer wulzuz.
Yedda sani n kra.
Yedda usakal-nni.
Yedda-d yid-kent?
Yeḍḍef-iyi-d Tom.
Yeddem-it zgelli.
Yedder deg lehna.
Yedder deg liser.
Yedder weydi-nni.
Yeḍḍes am ulufan.
Yedɣel urgaz-nni!
Yedrem uxxam-nni.
Yeḍsa fell-awent?
Yedwel ɣel Japon.
Yeɛjeb imezrawen.
Yeɛjeb-ikem waya?
Yeɛjeb-iken waya?
Yeɛjeb-iyi wayen.
Yeɛjeb-iyi yiwen.
Yeɛkef uzagur-is.
Yeɛreq-as leḥsab.
Yeɛreq-as webrid.
Yeɛreq-iyi wawal.
Yeɛya deg-i Sami.
Yeɛzem ad tt-yaɣ.
Yeɛzem ad yeqqim.
Yefeɣ-itt leɛqel.
Yeffeɣ deg wakud.
Yeffeɣ i umeslay.
Yeffeɣ seg uxxam.
Yeffeɣ-ik leɛqel.
Yeffeɣ-ik leɛqel?
Yeffeɣ-it leɛqel.
Yeffer fell-aneɣ.
Yeffer fell-asen.
Yeffer fell-awen.
Yeffer-akent-ten.
Yeffer-asen-tent.
Yeffer-asent-ten.
Yeffer-awen-tent.
Yeffer-it fell-i.
Yeffud wayis-nni.
Yefka afus deg-s.
Yefka-d yir udem.
Yefka-iyi-d awal.
Yefka-yaɣ-ten-id.
Yefka-yakent-ten.
Yefka-yakent-ten?
Yefka-yak-ten-id.
Yefka-yam-ten-id.
Yefka-yas aɛudiw.
Yefka-yasen-tent.
Yefka-yasen-tent?
Yefka-yasen-t-id.
Yefka-yasent-ten.
Yefka-yasent-ten?
Yefka-yas-ten-id.
Yefka-yawen-tent.
Yefka-yawen-tent?
Yefka-yawen-t-id.
Yefka-yi-tent-id.
Yefra ccɣel-nnes.
Yefraḥ s yelli-s.
Yefṛeḥ s memmi-s.
Yefṛeḥ umcic-inu.
Yefser iceḍḍiḍen.
Yefsi wedfel-nni.
Yefsi wegris-nni.
Yeǧǧa arraw-nnes.
Yeǧǧa imawlan-is.
Yeǧǧa-aɣ ad nṛuḥ.
Yeggad tisgantin.
Yeǧǧa-tt ad tṛuḥ.
Yeǧǧa-yaɣ-ten-id.
Yeǧǧa-yaɣ-ten-id?
Yeǧǧa-yak-ten-id.
Yeǧǧa-yak-ten-id?
